"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customqueuev2.CustomQueueBenchmark.testToArray","avgt",1,3,61998.819030,13459.301250,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testToArray","avgt",1,3,76711.672358,6337.519661,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testToArray","avgt",1,3,88366.501588,28823.791639,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testToArray","avgt",1,3,102626.874055,32051.107122,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testToArray","avgt",1,3,117379.612125,44925.799954,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testToArray","avgt",1,3,131813.199060,32530.019680,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testToArrayWithType","avgt",1,3,13984.944139,4474.020717,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testToArrayWithType","avgt",1,3,28570.257050,6164.581106,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testToArrayWithType","avgt",1,3,42452.957903,1260.393954,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testToArrayWithType","avgt",1,3,57358.168415,14929.002218,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testToArrayWithType","avgt",1,3,69183.710356,31521.112192,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testToArrayWithType","avgt",1,3,85517.485167,60591.415854,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testToArrayWithType","avgt",1,3,103617.866525,5548.696406,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testToArrayWithType","avgt",1,3,133908.399551,369006.283071,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testToArrayWithType","avgt",1,3,154400.378560,396736.143829,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testToArrayWithType","avgt",1,3,146573.137764,19193.093204,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testToString","avgt",1,3,160488.774904,26401.454675,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testToString","avgt",1,3,352900.024967,47879.186286,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testToString","avgt",1,3,501056.263648,66793.057042,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testToString","avgt",1,3,657458.348128,74953.654528,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testToString","avgt",1,3,812437.194559,236796.518568,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testToString","avgt",1,3,1039600.971730,521687.315006,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testToString","avgt",1,3,1180541.547538,755062.875863,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testToString","avgt",1,3,1374994.044965,177217.525706,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testToString","avgt",1,3,1467670.163468,561775.257836,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testToString","avgt",1,3,1605070.838685,591983.499174,"ns/op",100000
